,east,north,tvd
10249,82.54690076774197,164.152704806282,509.48931603149566
10250,82.57007519148569,164.17974068571888,509.53007640004864
10251,82.59325345439923,164.2067771229821,509.57083420883106
10252,82.61643555656285,164.23381411752072,509.6115894576326
10253,82.63962149805673,164.26085166878383,509.6523421462428
10254,82.66281127896096,164.28788977622048,509.6930922744514
10255,82.68600489935557,164.31492843927973,509.733839842048
10256,82.70920235932049,164.34196765741058,509.7745848488223
10257,82.73240365893558,164.36900743006208,509.81532729456404
10258,82.75560879828063,164.39604775668323,509.85606717906285
10259,82.77881777743535,164.42308863672304,509.89680450210847
10260,82.80203059647934,164.45013006963046,509.93753926349063
10261,82.82524725549216,164.4771720548545,509.9782714629991
10262,82.84846775455327,164.5042145918441,510.01900110042357
10263,82.87169209374207,164.53125768004824,510.05972817555386
10264,82.89492027313787,164.55830131891585,510.10045268817976
10265,82.91815229281988,164.58534550789585,510.141174638091
10266,82.94138815286726,164.61239024643714,510.18189402507744
10267,82.96462785335906,164.63943553398863,510.22261084892887
10268,82.9878713943743,164.66648136999925,510.2633251094352
10269,83.01111877599187,164.69352775391786,510.3040368063862
10270,83.03436999829061,164.72057468519333,510.34474593957174
10271,83.05762506134928,164.74762216327449,510.38545250878167
10272,83.08088396524657,164.77467018761024,510.42615651380595
10273,83.10414671006104,164.80171875764938,510.46685795443443
10274,83.12741329587125,164.82876787284076,510.507556830457
10275,83.15068372275559,164.85581753263315,510.5482531416637
10276,83.17395799079245,164.88286773647542,510.5889468878443
10277,83.1972361000601,164.9099184838163,510.6296380687889
10278,83.22051805063674,164.93696977410463,510.6703266842874
10279,83.24380384260049,164.96402160678912,510.7110127341297
10280,83.26709347602939,164.99107398131855,510.7516962181059
10281,83.29038695100142,165.01812689714168,510.792377136006
10282,83.31368426759445,165.04518035370722,510.83305548761996
10283,83.33698542588628,165.0722343504639,510.87373127273787
10284,83.36029042595466,165.09928888686045,510.91440449114975
10285,83.3835992678772,165.12634396234554,510.9550751426456
10286,83.4069119517315,165.15339957636786,510.9957432270156
10287,83.43022847759505,165.18045572837613,511.03640874404977
10288,83.45354884554524,165.20751241781898,511.0770716935382
10289,83.4768730556594,165.23456964414507,511.117732075271
10290,83.50020110801479,165.26162740680303,511.15838988903835
10291,83.5235330026886,165.28868570524153,511.1990451346303
10292,83.54686873975788,165.31574453890917,511.23969781183706
10293,83.5702083192997,165.34280390725456,511.2803479204488
10294,83.59355174139094,165.3698638097263,511.32099546025563
10295,83.61689900610848,165.39692424577296,511.36164043104776
10296,83.6402501135291,165.42398521484316,511.4022828326154
10297,83.6636050637295,165.45104671638543,511.44292266474883
10298,83.68696385678629,165.47810874984836,511.4835599272382
10299,83.710326492776,165.50517131468047,511.5241946198738
10300,83.73369297177511,165.5322344103303,511.56482674244586
10301,83.75706329386,165.55929803624633,511.6054562947446
10302,83.78043745910696,165.58636219187713,511.6460832765604
10303,83.80381546759223,165.61342687667118,511.68670768768345
10304,83.82719731939194,165.64049209007698,511.7273295279041
10305,83.85058301458216,165.66755783154295,511.7679487970127
10306,83.87397255323887,165.69462410051764,511.80856549479955
10307,83.89736593543799,165.72169089644945,511.849179621055
10308,83.92076316125532,165.74875821878683,511.8897911755694
10309,83.94416423076663,165.77582606697823,511.9304001581332
10310,83.96756914404759,165.80289444047204,511.97100656853667
10311,83.99097790117378,165.8299633387167,512.0116104065703
10312,84.0143905022207,165.8570327611606,512.0522116720244
10313,84.03780694726383,165.88410270725214,512.0928103646895
10314,84.06122723637849,165.9111731764397,512.133406484356
10315,84.08465136963994,165.93824416817162,512.1740000308143
10316,84.1080793471234,165.96531568189627,512.214591003855
10317,84.13151116890396,165.992387717062,512.2551794032685
10318,84.15494683505666,166.01946027311715,512.2957652288452
10319,84.17838634565649,166.04653334951004,512.3363484803757
10320,84.20182970077829,166.07360694568897,512.3769291576506
10321,84.22527690049688,166.10068106110225,512.4175072604603
10322,84.24872794488698,166.12775569519818,512.4580827885953
10323,84.27218283402321,166.15483084742502,512.4986557418464
10324,84.29564156798016,166.18190651723106,512.539226120004
10325,84.31910414683227,166.20898270406454,512.5797939228586
10326,84.34257057065399,166.23605940737372,512.6203591502009
10327,84.36604083951961,166.26313662660684,512.6609218018215
10328,84.38951495350338,166.29021436121212,512.701481877511
10329,84.41299291267948,166.3172926106378,512.7420393770601
10330,84.436474717122,166.34437137433204,512.7825943002595
10331,84.45996036690492,166.37145065174306,512.8231466468997
10332,84.48344986210219,166.39853044231901,512.8636964167714
10333,84.50694320278765,166.42561074550812,512.9042436096654
10334,84.53044038903506,166.4526915607585,512.9447882253723
10335,84.55394142091812,166.47977288751832,512.985330263683
10336,84.57744629851045,166.50685472523574,513.0258697243879
10337,84.60095502188557,166.53393707335886,513.066406607278
10338,84.62446759111694,166.5610199313358,513.1069409121441
10339,84.64798400627794,166.5881032986147,513.1474726387767
10340,84.67150426744183,166.6151871746436,513.1880017869668
10341,84.69502837468185,166.64227155887062,513.2285283565051
10342,84.71855632807114,166.66935645074383,513.2690523471824
10343,84.74208812768276,166.69644184971133,513.3095737587896
10344,84.76562377358968,166.72352775522114,513.3500925911175
10345,84.7891632658648,166.7506141667213,513.3906088439569
10346,84.81270660458094,166.77770108365988,513.4311225170987
10347,84.83625378981084,166.80478850548485,513.4716336103338
10348,84.85980482162715,166.83187643164425,513.512142123453
10349,84.88335970010246,166.8589648615861,513.5526480562473
10350,84.90691842530929,166.88605379475834,513.5931514085077
10351,84.93048099732002,166.913143230609,513.6336521800249
10352,84.95404741620703,166.94023316858605,513.6741503705899
10353,84.97761768204258,166.96732360813743,513.7146459799937
10354,85.00119179489884,166.9944145487111,513.7551390080274
10355,85.02476975484794,167.02150598975496,513.7956294544817
10356,85.0483515619619,167.048597930717,513.8361173191479
10357,85.07193721631265,167.07569037104508,513.8766026018168
10358,85.09552671797206,167.10278331018714,513.9170853022794
10359,85.11912006701195,167.12987674759106,513.9575654203268
10360,85.142717263504,167.15697068270475,513.9980429557501
10361,85.16631830751986,167.18406511497608,514.0385179083402
10362,85.18992319913107,167.2111600438529,514.0789902778882
10363,85.2135319384091,167.23825546878308,514.1194600641854
10364,85.23714452542538,167.26535138921446,514.1599272670228
10365,85.26076096025119,167.29244780459487,514.2003918861914
10366,85.28438124295776,167.31954471437214,514.2408539214824
10367,85.30800537361625,167.3466421179941,514.281313372687
10368,85.33163335229774,167.37374001490852,514.3217702395963
10369,85.35526517907324,167.40083840456322,514.3622245220014
10370,85.37890085401366,167.42793728640598,514.4026762196935
10371,85.40254037718985,167.45503665988457,514.4431253324639
10372,85.42618374867254,167.48213652444673,514.4835718601037
10373,85.44983096853245,167.50923687954025,514.524015802404
10374,85.47348203684015,167.53633772461282,514.5644571591563
10375,85.49713695366617,167.5634390591122,514.6048959301517
10376,85.52079571908097,167.59054088248612,514.6453321151814
10377,85.54445833315489,167.6176431941823,514.6857657140368
10378,85.56812479595823,167.64474599364843,514.7261967265092
10379,85.59179510756118,167.67184928033217,514.7666251523898
10380,85.61546926803388,167.69895305368124,514.80705099147
10381,85.63914727744636,167.7260573131433,514.847474243541
10382,85.66282913586859,167.75316205816597,514.8878949083942
10383,85.68651484337049,167.78026728819697,514.9283129858209
10384,85.71020440002184,167.8073730026839,514.9687284756126
10385,85.73389780589237,167.83447920107437,515.0091413775606
10386,85.75759506105173,167.86158588281606,515.0495516914563
10387,85.7812961655695,167.88869304735653,515.089959417091
10388,85.80500111951517,167.91580069414337,515.1303645542562
10389,85.82870992295815,167.94290882262422,515.1707671027433
10390,85.85242257596778,167.9700174322466,515.2111670623439
10391,85.8761390786133,167.99712652245813,515.2515644328492
10392,85.89985943096391,168.02423609270633,515.291959214051
10393,85.9235836330887,168.05134614243877,515.3323514057404
10394,85.94731168505666,168.078456671103,515.3727410077091
10395,85.97104358693673,168.1055676781465,515.4131280197487
10396,85.99477933879778,168.13267916301686,515.4535124416506
10397,86.0185189407086,168.15979112516152,515.4938942732063
10398,86.04226239273788,168.18690356402803,515.5342735142074
10399,86.06600969495425,168.21401647906384,515.5746501644454
10400,86.08976084742622,168.24112986971645,515.615024223712
10401,86.11351585022229,168.26824373543332,515.6553956917987
10402,86.1372747034108,168.2953580756619,515.6957645684972
10403,86.16103740706008,168.32247288984968,515.7361308535991
10404,86.18480396123834,168.34958817744405,515.776494546896
10405,86.20857436601376,168.37670393789247,515.8168556481794
10406,86.23234862145438,168.40382017064235,515.8572141572411
10407,86.25612672762819,168.4309368751411,515.8975700738727
10408,86.27990868460307,168.4580540508361,515.9379233978659
10409,86.30369449244688,168.48517169717476,515.9782741290124
10410,86.32748415122735,168.51228981360447,516.0186222671041
10411,86.35127766101216,168.53940839957258,516.0589678119325
10412,86.37507502186888,168.56652745452644,516.0993107632893
10413,86.39887623386505,168.5936469779134,516.1396511209664
10414,86.42268129706808,168.62076696918083,516.1799888847555
10415,86.44649021154534,168.64788742777606,516.2203240544484
10416,86.47030297736408,168.67500835314638,516.2606566298368
10417,86.49411959459151,168.70212974473912,516.3009866107126
10418,86.51794006329472,168.72925160200157,516.3413139968675
10419,86.54176438354077,168.75637392438102,516.3816387880935
10420,86.56559255539659,168.78349671132477,516.4219609841823
10421,86.5894245789291,168.8106199622801,516.4622805849258
10422,86.61326045420505,168.83774367669423,516.5025975901159
10423,86.63710018129117,168.86486785401445,516.5429119995445
10424,86.66094376025411,168.89199249368798,516.5832238130033
10425,86.68479119116041,168.91911759516205,516.6235330302844
10426,86.70864247407657,168.94624315788388,516.6638396511797
10427,86.73249760906897,168.9733691813007,516.7041436754812
10428,86.75635659620396,169.00049566485973,516.7444451029806
10429,86.78021943554775,169.02762260800813,516.7847439334702
10430,86.80408612716651,169.0547500101931,516.8250401667417
10431,86.82795667112633,169.0818778708618,516.8653338025872
10432,86.85183106749321,169.1090061894614,516.9056248407986
10433,86.87570931633307,169.1361349654391,516.945913281168
10434,86.89959141771176,169.16326419824202,516.9861991234875
10435,86.92347737169504,169.19039388731724,517.0264823675491
10436,86.9473671783486,169.21752403211195,517.0667630131447
10437,86.97126083773804,169.24465463207326,517.1070410600666
10438,86.9951583499289,169.27178568664826,517.1473165081068
10439,87.01905971498662,169.29891719528405,517.1875893570573
10440,87.04296493297659,169.32604915742775,517.2278596067102
10441,87.06687400396406,169.3531815725264,517.2681272568578
10442,87.09078692801427,169.3803144400271,517.3083923072921
10443,87.11470370519233,169.40744775937688,517.3486547578053
10444,87.1386243355633,169.43458153002283,517.3889146081896
10445,87.16254881919215,169.46171575141193,517.4291718582369
10446,87.18647715614378,169.48885042299128,517.4694265077397
10447,87.21040934648299,169.51598554420784,517.5096785564901
10448,87.23434539027453,169.54312111450866,517.5499280042803
10449,87.25828528758305,169.57025713334076,517.5901748509026
10450,87.2822290384731,169.5973936001511,517.6304190961491
10451,87.30617664300922,169.62453051438666,517.6706607398122
10452,87.33012810125581,169.65166787549447,517.7108997816841
10453,87.3540834132772,169.67880568292145,517.7511362215571
10454,87.37804257913764,169.70594393611455,517.7913700592235
10455,87.40200559890134,169.73308263452074,517.8316012944755
10456,87.42597247263235,169.76022177758693,517.8718299271055
10457,87.44994320039473,169.7873613647601,517.9120559569059
10458,87.47391778225241,169.81450139548713,517.952279383669
10459,87.49789621826926,169.84164186921493,517.992500207187
10460,87.52187850850905,169.8687827853904,518.0327184272526
10461,87.54586465303548,169.89592414346046,518.0729340436579
10462,87.56985465191218,169.92306594287197,518.1131470561955
10463,87.59384850520269,169.9502081830718,518.1533574646577
10464,87.61784621297048,169.97735086350684,518.1935652688369
10465,87.64184777527892,170.00449398362392,518.2337704685257
10466,87.66585319219134,170.03163754286987,518.2739730635163
10467,87.68986246377094,170.05878154069157,518.3141730536014
10468,87.71387559008089,170.0859259765358,518.3543704385734
10469,87.73789257118423,170.1130708498494,518.3945652182248
10470,87.76191340714398,170.1402161600792,518.434757392348
10471,87.78593809802302,170.16736190667197,518.4749469607358
10472,87.80996664388421,170.1945080890745,518.5151339231804
10473,87.83399904479027,170.22165470673357,518.5553182794746
10474,87.85803530080389,170.24880175909595,518.5955000294108
10475,87.88207541198766,170.27594924560844,518.6356791727817
10476,87.90611937840407,170.30309716571776,518.6758557093798
10477,87.93016720011559,170.33024551887067,518.7160296389977
10478,87.95421887718454,170.3573943045139,518.756200961428
10479,87.9782744096732,170.38454352209413,518.7963696764634
10480,88.00233379764377,170.41169317105815,518.8365357838966
10481,88.02639704115838,170.43884325085264,518.8766992835201
10482,88.05046414027903,170.4659937609243,518.9168601751267
10483,88.07453509506772,170.49314470071982,518.9570184585089
10484,88.09860990558629,170.52029606968586,518.9971741334595
10485,88.12268857189655,170.5474478672691,519.0373271997712
10486,88.14677109406021,170.57460009291623,519.0774776572367
10487,88.17085747213893,170.60175274607388,519.1176255056489
10488,88.19494770619426,170.6289058261887,519.1577707448004
10489,88.21904179628767,170.65605933270734,519.1979133744838
10490,88.24313974248057,170.6832132650764,519.2380533944922
10491,88.26724154483428,170.71036762274252,519.2781908046182
10492,88.29134720341004,170.7375224051523,519.3183256046548
10493,88.31545671826902,170.76467761175235,519.3584577943946
10494,88.3395700894723,170.79183324198925,519.3985873736303
10495,88.36368731708087,170.8189892953096,519.4387143421551
10496,88.38780840115568,170.84614577115997,519.4788386997616
10497,88.41193334175755,170.8733026689869,519.5189604462428
10498,88.43606213894725,170.90045998823697,519.5590795813915
10499,88.46019479278547,170.92761772835672,519.5991961050007
10500,88.48433130333281,170.95477588879268,519.6393100168632
10501,88.5084716706498,170.9819344689914,519.6794213167719
10502,88.53261589479689,171.00909346839939,519.7195300045199
10503,88.55676397583446,171.03625288646316,519.7596360799
10504,88.58091591382278,171.0634127226292,519.7997395427052
10505,88.60507170882207,171.09057297634402,519.8398403927284
10506,88.62923136089245,171.1177336470541,519.8799386297628
10507,88.65339487009396,171.14489473420593,519.9200342536012
10508,88.67756223648661,171.17205623724595,519.9601272640367
10509,88.70173346013026,171.19921815562066,520.0002176608623
10510,88.72590854108472,171.22638048877647,520.040305443871
10511,88.75008747940976,171.25354323615986,520.080390612856
10512,88.774270275165,171.28070639721722,520.1204731676103
10513,88.79845692841,171.30786997139498,520.160553107927
10514,88.82264743920429,171.33503395813958,520.200630433599
10515,88.84684180760726,171.3621983568974,520.2407051444197
10516,88.87104003367827,171.38936316711488,520.280777240182
10517,88.89524211747656,171.4165283882384,520.3208467206792
10518,88.9194480590613,171.44369401971431,520.3609135857045
10519,88.9436578584916,171.47086006098903,520.4009778350508
10520,88.96787151582649,171.49802651150887,520.4410394685113
10521,88.99208903112486,171.52519337072022,520.4810984858794
10522,89.01631040444562,171.55236063806942,520.5211548869482
10523,89.04053563584753,171.57952831300278,520.561208671511
10524,89.0647647253893,171.60669639496666,520.601259839361
10525,89.08899767312954,171.6338648834074,520.6413083902913
10526,89.11323447912679,171.66103377777128,520.6813543240953
10527,89.13747514343952,171.6882030775046,520.7213976405662
10528,89.16171966612609,171.71537278205366,520.7614383394973
10529,89.18596804724483,171.74254289086477,520.801476420682
10530,89.21022028685395,171.7697134033842,520.8415118839134
10531,89.23447638501162,171.7968843190582,520.881544728985
10532,89.25873634177586,171.82405563733303,520.9215749556901
10533,89.28300015720468,171.85122735765498,520.9616025638219
10534,89.307267831356,171.87839947947026,521.001627553174
10535,89.33153936428762,171.9055720022251,521.0416499235396
10536,89.3558147560573,171.93274492536577,521.0816696747122
10537,89.3800940067227,171.95991824833845,521.1216868064852
10538,89.40437711634141,171.98709197058938,521.1617013186519
10539,89.42866408497093,172.01426609156474,521.2017132110059
10540,89.45295491266872,172.04144061071074,521.2417224833405
10541,89.4772495994921,172.06861552747355,521.2817291354493
10542,89.50154814549835,172.09579084129936,521.3217331671256
10543,89.52585055074464,172.12296655163433,521.361734578163
10544,89.5501568152881,172.15014265792462,521.4017333683549
10545,89.57446693918578,172.1773191596164,521.441729537495
10546,89.5987809224946,172.20449605615576,521.4817230853766
10547,89.62309876527144,172.2316733469889,521.5217140117934
10548,89.64742046757311,172.25885103156196,521.5617023165389
10549,89.67174602945632,172.286029109321,521.6016879994066
10550,89.69607545097769,172.31320757971213,521.6416710601902
10551,89.72040873219377,172.34038644218148,521.6816514986832
10552,89.74474587316105,172.36756569617515,521.7216293146793
10553,89.76908687393593,172.3947453411392,521.761604507972
10554,89.79343173457472,172.42192537651977,521.8015770783551
10555,89.81778045513364,172.44910580176284,521.841547025622
10556,89.84213303566888,172.47628661631452,521.8815143495666
10557,89.86648947623648,172.50346781962085,521.9214790499824
10558,89.89084977689247,172.5306494111279,521.9614411266632
10559,89.91521393769274,172.5578313902817,522.0014005794027
10560,89.93958195869317,172.58501375652827,522.0413574079945
10561,89.9639538399495,172.61219650931363,522.0813116122324
10562,89.9883295815174,172.6393796480838,522.1212631919102
10563,90.01270918345249,172.66656317228478,522.1612121468215
10564,90.03709264581026,172.69374708136255,522.2011584767602
10565,90.06147996864617,172.7209313747631,522.24110218152
10566,90.0858711520156,172.74811605193244,522.2810432608948
10567,90.11026619597381,172.77530111231653,522.3209817146783
10568,90.13466510057602,172.80248655536133,522.3609175426643
10569,90.15906786587733,172.8296723805128,522.4008507446467
10570,90.18347449193281,172.85685858721686,522.4407813204194
10571,90.20788497879741,172.88404517491946,522.4807092697762
10572,90.232299326526,172.91123214306654,522.520634592511
10573,90.25671753517342,172.93841949110404,522.5605572884176
10574,90.28113960479438,172.96560721847786,522.60047735729
10575,90.30556553544353,172.9927953246339,522.640394798922
10576,90.32999532717544,173.01998380901807,522.6803096131076
10577,90.35442898004459,173.04717267107628,522.7202217996409
10578,90.37886649410538,173.0743619102544,522.7601313583156
10579,90.40330786941217,173.1015515259983,522.8000382889257
10580,90.42775310601918,173.12874151775384,522.8399425912654
10581,90.4522022039806,173.15593188496692,522.8798442651286
10582,90.47665516335051,173.18312262708335,522.9197433103092
10583,90.50111198418293,173.21031374354897,522.9596397266013
10584,90.52557266653177,173.23750523380963,522.9995335137988
10585,90.5500372104509,173.26469709731117,523.039424671696
10586,90.57450561599407,173.2918893334994,523.0793132000867
10587,90.598977883215,173.31908194182014,523.1191990987652
10588,90.6234540121673,173.3462749217192,523.1590823675255
10589,90.64793400290449,173.37346827264238,523.1989630061616
10590,90.67241785548003,173.40066199403546,523.2388410144679
10591,90.6969055699473,173.4278560853442,523.2787163922383
10592,90.72139714635959,173.45505054601438,523.3185891392669
10593,90.74589258477012,173.4822453754918,523.3584592553481
10594,90.77039188523202,173.50944057322218,523.3983267402758
10595,90.79489504779833,173.5366361386513,523.4381915938443
10596,90.81940207252207,173.56383207122488,523.4780538158478
10597,90.84391295945609,173.59102837038867,523.5179134060805
10598,90.86842770865324,173.6182250355884,523.5577703643368
10599,90.89294632016625,173.6454220662698,523.5976246904106
10600,90.91746879404778,173.67261946187853,523.6374763840964
10601,90.94199513035042,173.69981722186034,523.6773254451884
10602,90.96652532912664,173.7270153456609,523.7171718734809
10603,90.99105939042889,173.75421383272595,523.7570156687681
10604,91.01559731430949,173.78141268250113,523.7968568308444
10605,91.04013910082072,173.80861189443212,523.8366953595041
10606,91.06468475001475,173.83581146796456,523.8765312545415
10607,91.08923426194367,173.86301140254415,523.9163645157511
10608,91.11378763665954,173.89021169761654,523.956195142927
10609,91.13834487421427,173.91741235262734,523.9960231358637
10610,91.16290597465972,173.94461336702219,524.0358484943556
10611,91.18747093804771,173.97181474024674,524.0756712181972
10612,91.21203976442992,173.99901647174661,524.1154913071827
10613,91.23661245385797,174.0262185609674,524.1553087611067
10614,91.26118900638342,174.05342100735473,524.1951235797635
10615,91.28576942205773,174.08062381035418,524.2349357629477
10616,91.31035370093227,174.10782696941135,524.2747453104536
10617,91.33494184305837,174.13503048397183,524.3145522220758
10618,91.35953384848726,174.16223435348118,524.3543564976088
10619,91.38412971727007,174.18943857738498,524.3941581368471
10620,91.40872944945787,174.21664315512876,524.4339571395851
10621,91.43333304510163,174.24384808615812,524.4737535056175
10622,91.45794050425229,174.27105336991858,524.5135472347388
10623,91.48255182696069,174.29825900585567,524.5533383267435
10624,91.50716701327754,174.32546499341493,524.5931267814262
10625,91.53178606325353,174.3526713320419,524.6329125985816
10626,91.55640897693927,174.37987802118207,524.6726957780041
10627,91.58103575438524,174.40708506028096,524.7124763194886
10628,91.60566639564189,174.43429244878408,524.7522542228295
10629,91.63030090075955,174.4615001861369,524.7920294878214
10630,91.65493926978853,174.48870827178493,524.8318021142592
10631,91.67958150277899,174.51591670517362,524.8715721019373
10632,91.70422759978105,174.54312548574848,524.9113394506506
10633,91.72887756084475,174.57033461295495,524.9511041601937
10634,91.75353138602004,174.59754408623849,524.9908662303613
10635,91.77818907535679,174.62475390504454,525.0306256609482
10636,91.8028506289048,174.65196406881856,525.0703824517491
10637,91.8275160467138,174.67917457700597,525.1101366025587
10638,91.8521853288334,174.7063854290522,525.1498881131718
10639,91.87685847531317,174.7335966244027,525.1896369833831
10640,91.90153548620259,174.76080816250285,525.2293832129876
10641,91.92621636155104,174.78802004279805,525.26912680178
10642,91.95090110140785,174.81523226473374,525.308867749555
10643,91.97558970582227,174.8424448277553,525.3486060561075
10644,92.00028217484345,174.86965773130805,525.3883417212325
10645,92.02497850852045,174.89687097483744,525.4280747447247
10646,92.04967870690228,174.92408455778883,525.467805126379
10647,92.07438277003789,174.95129847960757,525.5075328659902
10648,92.09909069797607,174.97851273973902,525.5472579633534
10649,92.12380249076561,175.0057273376285,525.5869804182634
10650,92.14851814845518,175.0329422727214,525.6267002305151
10651,92.17323767109339,175.06015754446304,525.6664173999035
10652,92.19796105872875,175.0873731522987,525.7061319262235
10653,92.22268831140971,175.11458909567378,525.7458438092701
10654,92.24741942918463,175.14180537403354,525.7855530488383
10655,92.2721544121018,175.1690219868233,525.8252596447231
10656,92.29689326020942,175.19623893348836,525.8649635967195
10657,92.32163597355559,175.223456213474,525.9046649046225
10658,92.34638255218839,175.25067382622552,525.9443635682271
10659,92.37113299615578,175.2778917711882,525.9840595873284
10660,92.39588730550562,175.3051100478073,526.0237529617215
10661,92.42064548028573,175.33232865552807,526.0634436912014
10662,92.44540752054384,175.3595475937958,526.1031317755633
10663,92.47017342632758,175.38676686205574,526.1428172146021
10664,92.49494319768453,175.4139864597531,526.1825000081132
10665,92.51971683466219,175.44120638633314,526.2221801558915
10666,92.54449433730794,175.46842664124105,526.2618576577322
10667,92.56927570566913,175.4956472239221,526.3015325134305
10668,92.59406093979298,175.5228681338215,526.3412047227815
10669,92.6188500397267,175.55008937038446,526.3808742855805
10670,92.64364300551733,175.57731093305614,526.4205412016225
10671,92.6684398372119,175.60453282128177,526.4602054707029
10672,92.69324053485735,175.6317550345065,526.4998670926169
10673,92.71804509850054,175.6589775721756,526.5395260671597
10674,92.74285352818822,175.68620043373414,526.5791823941266
10675,92.76766582396708,175.71342361862736,526.6188360733129
10676,92.79248198588374,175.7406471263004,526.6584871045137
10677,92.81730201398472,175.76787095619838,526.6981354875244
10678,92.84212590831648,175.79509510776649,526.7377812221403
10679,92.86695366892538,175.82231958044983,526.7774243081567
10680,92.89178529585773,175.8495443736936,526.817064745369
10681,92.91662078915975,175.87676948694286,526.8567025335725
10682,92.94146014887755,175.90399491964277,526.8963376725626
10683,92.9663033750572,175.9312206712384,526.9359701621346
10684,92.99115046774466,175.9584467411749,526.975600002084
10685,93.01600142698584,175.98567312889733,527.0152271922061
10686,93.04085625282654,176.0128998338508,527.0548517322964
10687,93.06571494531251,176.04012685548042,527.0944736221502
10688,93.09057750448939,176.06735419323124,527.1340928615631
10689,93.11544393040278,176.09458184654835,527.1737094503304
10690,93.14031422309814,176.1218098148768,527.2133233882478
10691,93.16518838262093,176.14903809766164,527.2529346751105
10692,93.19006640901645,176.17626669434796,527.2925433107142
10693,93.21494830232999,176.20349560438078,527.3321492948544
10694,93.23983406260669,176.2307248272051,527.3717526273265
10695,93.26472368989168,176.25795436226605,527.4113533079261
10696,93.28961718422997,176.28518420900858,527.4509513364487
10697,93.31451454566647,176.3124143668777,527.4905467126899
10698,93.33941577424608,176.33964483531847,527.5301394364454
10699,93.36432087001356,176.36687561377587,527.5697295075107
10700,93.38922983301362,176.39410670169494,527.6093169256814
10701,93.41414266329086,176.4213380985206,527.6489016907531
10702,93.43905936088984,176.4485698036979,527.6884838025214
10703,93.46397992585503,176.4758018166718,527.728063260782
10704,93.48890435823078,176.50303413688727,527.7676400653306
10705,93.51383265806143,176.53026676378929,527.8072142159629
10706,93.53876482539117,176.5574996968228,527.8467857124743
10707,93.56370086026415,176.58473293543275,527.8863545546609
10708,93.58864076272444,176.6119664790641,527.9259207423182
10709,93.61358453281602,176.6392003271618,527.9654842752419
10710,93.63853217058279,176.6664344791708,528.0050451532279
10711,93.66348367606858,176.69366893453596,528.0446033760718
10712,93.68843904931713,176.72090369270228,528.0841589435694
10713,93.71339829037211,176.74813875311463,528.1237118555165
10714,93.73836139927711,176.77537411521794,528.163262111709
10715,93.7633283760756,176.8026097784571,528.2028097119426
10716,93.78829922081106,176.82984574227703,528.242354656013
10717,93.81327393352679,176.85708200612257,528.2818969437163
10718,93.83825251426609,176.88431856943865,528.3214365748482
10719,93.86323496307213,176.91155543167014,528.3609735492047
10720,93.88822127998802,176.9387925922619,528.4005078665815
10721,93.91321146505676,176.9660300506588,528.4400395267745
10722,93.93820551832134,176.99326780630568,528.4795685295798
10723,93.96320343982461,177.02050585864743,528.519094874793
10724,93.98820522960935,177.04774420712886,528.5586185622103
10725,94.01321088771829,177.07498285119482,528.5981395916276
10726,94.03822041419406,177.10222179029014,528.6376579628408
10727,94.0632338090792,177.12946102385968,528.6771736756458
10728,94.08825107241614,177.1567005513482,528.7166867298388
10729,94.11327220424732,177.18394037220057,528.7561971252156
10730,94.13829720461504,177.21118048586158,528.7957048615724
10731,94.16332607356154,177.23842089177603,528.8352099387051
10732,94.18835881112894,177.2656615893887,528.8747123564098
10733,94.21339541735932,177.2929025781444,528.9142121144824
10734,94.2384358922947,177.32014385748792,528.9537092127192
10735,94.26348023597697,177.347385426864,528.9932036509161
10736,94.28852844844798,177.37462728571748,529.0326954288694
10737,94.31358052974946,177.40186943349306,529.072184546375
10738,94.33863647992308,177.42911186963553,529.111671003229
10739,94.36369629901046,177.45635459358962,529.1511547992278
10740,94.38875998705309,177.4835976048001,529.1906359341673
10741,94.41382754409241,177.5108409027117,529.2301144078438
10742,94.43889897016979,177.53808448676915,529.2695902200534
10743,94.46397426532647,177.56532835641718,529.3090633705923
10744,94.48905342960366,177.5925725111005,529.3485338592567
10745,94.51413646304248,177.61981695026387,529.3880016858429
10746,94.53922336568398,177.64706167335197,529.4274668501471
10747,94.56431413756908,177.6743066798095,529.4669293519655
10748,94.5894087787387,177.70155196908118,529.5063891910944
10749,94.61450728923361,177.72879754061168,529.54584636733
10750,94.63960966909454,177.7560433938457,529.5853008804687
10751,94.6647159183621,177.7832895282279,529.6247527303067
10752,94.68982603707687,177.81053594320298,529.6642019166403
10753,94.71494002527933,177.8377826382156,529.703648439266
10754,94.74005788300987,177.86502961271043,529.74309229798
10755,94.7651796103088,177.8922768661321,529.7825334925786
10756,94.79030520721639,177.9195243979253,529.8219720228584
10757,94.81543467377276,177.94677220753462,529.8614078886155
10758,94.840568010018,177.97402029440474,529.9008410896465
10759,94.86570521599212,178.0012686579803,529.9402716257478
10760,94.89084629173504,178.02851729770592,529.9796994967156
10761,94.91599123728659,178.0557662130262,530.0191247023466
10762,94.94114005268655,178.0830154033858,530.0585472424372
10763,94.96629273797458,178.11026486822928,530.0979671167837
10764,94.9914492931903,178.13751460700126,530.1373843251828
10765,95.0166097183732,178.16476461914633,530.1767988674309
10766,95.04177401356276,178.1920149041091,530.2162107433244
10767,95.06694217879831,178.21926546133417,530.2556199526599
10768,95.09211421411915,178.2465162902661,530.295026495234
10769,95.11729011956447,178.27376739034943,530.3344303708432
